product_code,product_name,category,unit_price,is_active
P011471,Beige Dolor,Books,11566.6,True
P007474,Linen Deleniti,Fashion,9679.57,True
P001453,LightPink Similique,Electronics,12846.44,True
P003047,PaleGreen Accusamus,Toys,3102.21,True
P009344,Olive Magni,Beauty,14568.47,True
P014082,Deliver Sticky E-Markets,,FREE,True
P014550,,Beauty,2829.7,True
P000509,DarkGray Provident,Beauty,16878.25,True
P014216,Maximize Magnetic Bandwidth,Toys,FREE,True
P008110,Tan Quod,Grocery,20104.94,True
P009687,Matrix Visionary Roi,,605.34,True
P013929,,Toys,22543.28,True
P002440,Cornsilk Adipisci,Fashion,1969.37,True
P004329,LightBlue Eos,Fashion,18656.8,True
P001929,ForestGreen Eaque,Sports,4359.15,True
P011404,BurlyWood Laborum,Books,11240.8,True
P004740,CornflowerBlue Placeat,Fashion,5336.43,True
P012823,Streamline B2B Architectures,Beauty,-530.1671172866329,True
P003170,Magenta Eaque,Electronics,19178.7,True
P004234,Visualize Rich Applications,Books,12280.26,True
P000676,Olive Excepturi,Grocery,23401.84,True
P007189,MediumVioletRed Hic,Toys,6968.46,True
P005181,GreenYellow Est,Sports,2185.23,True
P010315,Bisque Dolores,Beauty,12602.88,True
P010526,Chartreuse Ipsa,Home,1290.07,True
P012576,,Books,13970.81,True
P013189,Transition Seamless Interfaces,Books,FREE,True
P010921,Mesh Frictionless Paradigms,Fashion,24942.63,True
P000795,Red Vero,Beauty,5471.73,True
P009718,SeaShell Quia,Sports,4024.42,True
P003383,BurlyWood A,Beauty,13492.37,True
P004462,DarkCyan Quas,Fashion,6774.14,True
P013796,Incubate Seamless Synergies,,-386.0451469393314,True
P002155,DimGray Sequi,Fashion,23051.27,True
P001656,SpringGreen Repudiandae,Sports,21622.98,True
P009350,MintCream Id,Books,16938.48,True
P002976,Violet Ipsum,Electronics,4115.93,True
P006297,GhostWhite Unde,Home,20313.44,True
P012893,Grow Extensible Platforms,Electronics,FREE,True
P010585,Lime Unde,Books,8822.91,True
P005559,Incubate Synergistic Convergence,Fashion,10354.12,True
P008372,DarkRed Dolor,Home,11380.39,True
P002630,Streamline Viral Applications,Sports,22474.31,True
P005057,DarkTurquoise Repellendus,Beauty,10664.95,True
P005145,Navy Corporis,Fashion,21559.56,True
P009980,MediumSlateBlue Eligendi,Toys,20814.92,True
P007496,Salmon Culpa,Fashion,14628.63,True
P001290,OliveDrab Vero,Fashion,2821.61,True
P009776,DarkMagenta Amet,Beauty,9432.71,True
P001920,DarkOrchid Quibusdam,Home,15214.59,True
P011134,Aqua Perspiciatis,Fashion,24869.0,True
P011595,AliceBlue Quia,Sports,4744.15,True
P007671,Thistle Non,Toys,17697.03,True
P007714,White Eos,Home,11071.84,True
P002049,SteelBlue Consectetur,Grocery,12936.87,True
P009045,SteelBlue Corrupti,Fashion,13940.02,True
P003189,LightGreen Libero,Books,14703.49,True
P011485,FloralWhite Error,Beauty,8347.02,True
P005066,LightCoral Eius,Home,11946.23,True
P001902,Crimson Unde,Electronics,16477.87,True
P006134,DarkViolet Corrupti,Grocery,9378.32,True
P008075,DarkOrchid Animi,Grocery,22053.1,True
P002111,Navy Perspiciatis,Beauty,19612.23,True
P008509,Aquamarine Fugit,Grocery,16745.46,True
P001454,DeepPink Quam,Fashion,10976.24,True
P009699,MediumSlateBlue Beatae,Electronics,21151.24,True
P007214,Purple Blanditiis,Beauty,23006.86,True
P007441,YellowGreen A,Books,5913.65,True
P010691,Synthesize Collaborative Vortals,Grocery,2830.56,True
P006015,DarkSalmon Natus,Sports,23598.63,True
P006314,Teal Occaecati,Books,5843.02,True
P014579,,Books,23068.43,True
P005870,YellowGreen Aspernatur,Sports,12682.18,True
P006442,White Optio,Grocery,23610.27,True
P003674,Lavender Tempora,Electronics,13163.18,True
P002036,Lime Perspiciatis,Beauty,14701.58,True
P006377,MediumSpringGreen Ipsum,Fashion,23720.72,True
P007248,Snow Ut,Home,20368.03,True
P002536,DarkCyan Quidem,Books,2431.61,True
P000305,MediumAquaMarine Fugit,Home,24224.55,True
P003808,LavenderBlush Quo,Electronics,4775.06,True
P010705,WhiteSmoke Quia,Grocery,5112.72,True
P001614,SandyBrown Molestias,Home,13576.9,True
P003730,LightCyan Officiis,Sports,7977.97,True
P005202,BlueViolet Vitae,Fashion,19552.49,True
P001341,BlueViolet Voluptatem,Electronics,6743.83,True
P003858,GreenYellow Nulla,Beauty,15853.96,True
P001647,OldLace Ut,Sports,19377.72,True
P012344,,Fashion,982.69,True
P012079,Architect Front-End Platforms,Electronics,FREE,True
P006494,DarkOliveGreen In,Books,4460.37,True
P009992,BurlyWood Reprehenderit,Toys,18493.45,True
P013671,Integrate Bleeding-Edge Convergence,,FREE,True
P012726,Harness Best-Of-Breed Vortals,Electronics,FREE,True
P012098,Expedite Dynamic E-Services,Fashion,FREE,True
P004847,Architect Holistic Solutions,Fashion,21594.49,True
P006927,White Nesciunt,Fashion,8241.9,True
P006678,Gainsboro Nesciunt,Toys,20077.71,True
P002724,Monetize Holistic Methodologies,Grocery,6847.25,True
P000710,Sienna Saepe,Books,8526.11,True
P002756,Morph Bricks-And-Clicks Communities,Home,10327.4,True
P014847,Enhance Scalable Action-Items,Fashion,-115.97358269553746,True
P004295,DarkSalmon Laborum,Books,24717.7,True
P002622,LightSeaGreen Incidunt,Grocery,1639.91,True
P004682,Strategize Front-End Vortals,Fashion,10764.79,True
P004848,DarkOrange Esse,Beauty,16672.04,True
P001863,SkyBlue Eligendi,Sports,8000.31,True
P013603,Morph Vertical Markets,Books,FREE,True
P010449,LightCoral Quo,Sports,23900.14,True
P002019,Wheat Suscipit,Books,13885.21,True
P004789,SeaGreen Iusto,Grocery,9893.23,True
P004199,MediumOrchid Rem,Grocery,23299.5,True
P010840,Olive Impedit,Toys,20770.83,True
P014198,Exploit Best-Of-Breed Eyeballs,Home,FREE,True
P000094,DarkGray Id,Toys,4568.55,True
P006548,GreenYellow Odio,Electronics,4396.42,True
P005973,GoldenRod Consectetur,Fashion,1571.68,True
P007001,RosyBrown Consequatur,Electronics,11505.88,True
P014148,Deliver B2B Deliverables,Beauty,-582.7107154166305,True
P009552,DarkTurquoise Maiores,Grocery,2288.26,True
P006947,Ivory Totam,Sports,20808.93,True
P008121,Optimize Customized Platforms,Fashion,20951.7,True
P014958,Mesh One-To-One Models,Beauty,FREE,True
P004612,PaleTurquoise Ut,Beauty,4938.4,True
P005358,AliceBlue Quo,Electronics,12313.02,True
P001116,DeepPink Unde,Sports,6412.37,True
P000794,Lime Illo,Beauty,3599.83,True
P009504,LimeGreen Sint,Fashion,16931.33,True
P001912,MediumTurquoise Harum,Electronics,18280.94,True
P002591,Maroon Repellendus,Fashion,5358.06,True
P012600,Morph Enterprise Relationships,,FREE,True
P002357,PeachPuff Praesentium,Beauty,8863.96,True
P012760,,Home,14882.61,True
P002981,Violet Provident,Sports,18035.95,True
P011529,RoyalBlue Sapiente,Toys,8536.76,True
P014297,,Toys,11687.43,True
P000426,DarkOrange Deserunt,Electronics,6360.75,True
P003710,LightCoral Corporis,Books,14399.86,True
P010573,Teal Magni,Grocery,7202.07,True
P014533,Grow Compelling Vortals,Books,FREE,True
P007553,BurlyWood Earum,Fashion,5855.25,True
P011121,LightBlue Fuga,Fashion,19409.71,True
P003608,PaleGreen Placeat,Fashion,23760.66,True
P011945,BlanchedAlmond Nemo,Sports,15385.19,True
P011156,DarkCyan Fugiat,Toys,18708.09,True
P002399,SeaGreen Adipisci,Electronics,21686.86,True
P006860,Snow Voluptatem,Grocery,18843.77,True
P000222,DarkSeaGreen Officia,Fashion,4544.19,True
P011948,LightGray Dolorum,Books,17579.56,True
P008295,Transform Mission-Critical Convergence,Home,19685.99,True
P003151,Ivory Labore,Books,24820.96,True
P001870,ForestGreen Quisquam,Toys,14037.39,True
P000729,Green Earum,Sports,24713.28,True
P009120,Salmon Similique,Toys,21273.25,True
P008896,Gray Quia,Sports,13242.85,True
P001336,MediumVioletRed Vel,Sports,11979.14,True
P002010,LavenderBlush Fugiat,Beauty,568.17,True
P010465,Beige Iste,Toys,18495.02,True
P007388,Cyan Placeat,Fashion,3052.7,True
P012417,,Beauty,19715.04,True
P014700,Brand Bricks-And-Clicks Architectures,Electronics,-589.1150924999758,True
P014279,,,22711.9,True
P010842,DarkSlateGray Et,Beauty,24562.08,True
P011827,PaleGreen Expedita,Grocery,21311.04,True
P001521,SandyBrown Dignissimos,Toys,17031.46,True
P013349,Morph Plug-And-Play Info-Mediaries,,FREE,True
P003080,Azure Nemo,Electronics,10079.25,True
P003183,DeepSkyBlue Autem,Grocery,20191.65,True
P013987,Syndicate Frictionless E-Tailers,Beauty,FREE,True
P007580,DarkBlue Numquam,Electronics,7424.7,True
P011273,Aquamarine Vel,Books,17567.52,True
P014562,,Beauty,11657.97,True
P003861,DarkBlue Consequuntur,Fashion,706.14,True
P003417,FloralWhite Voluptate,Books,8538.5,True
P005748,PaleTurquoise Rem,Home,15615.57,True
P014476,,Electronics,10046.35,True
P001505,Azure Ratione,Beauty,24985.2,True
P012706,,,24004.09,True
P007742,DeepSkyBlue Excepturi,Toys,13330.9,True
P010250,LavenderBlush Temporibus,Toys,15652.26,True
P010512,MediumBlue Maiores,Fashion,10472.72,True
P008530,Green Iste,Beauty,4520.46,True
P003459,BlueViolet Laudantium,Beauty,7175.51,True
P006322,HotPink Aut,Books,2094.79,True
P003246,Orchid Soluta,Beauty,5772.95,True
P004869,DeepSkyBlue Voluptas,Toys,5884.38,True
P002344,Fuchsia Qui,Beauty,23010.27,True
P003883,PowderBlue Dolores,Grocery,22920.18,True
P006524,Lime Excepturi,Toys,22413.16,True
P005421,PaleGoldenRod Error,Grocery,6736.41,True
P001634,Orchid Rem,Home,20317.73,True
P005430,Cornsilk Quam,Fashion,2170.27,True
P006131,DarkBlue Rerum,Books,8820.92,True
P006712,LightSalmon Blanditiis,Toys,8214.96,True
P007813,DarkSlateBlue Modi,Electronics,9750.82,True
P001485,SeaGreen Cum,Electronics,24199.16,True
P012421,Aggregate Enterprise Web-Readiness,,-942.497006637345,True
P003750,Navy Natus,Sports,8156.56,True
P002201,Bisque Hic,Beauty,3863.71,True
P001965,LavenderBlush Eligendi,Home,7382.04,True
P000827,DarkGoldenRod Aut,Sports,2652.02,True
P005284,MediumSeaGreen Earum,Toys,2777.28,True
P008664,MediumOrchid Quibusdam,Home,4924.82,True
P013605,,Books,12101.32,True
P008114,Magenta Facere,Electronics,1434.18,True
P008713,DarkSeaGreen Quasi,Grocery,10513.77,True
P011010,SlateBlue Sunt,Grocery,1900.56,True
P005791,IndianRed Ipsa,Electronics,5162.04,True
P003984,Ivory Itaque,Fashion,22516.16,True
P010677,Pink Error,Toys,16328.93,True
P009942,Khaki Ut,Grocery,20040.07,True
P004720,SpringGreen Voluptas,Electronics,1797.38,True
P012730,,Beauty,14706.06,True
P002511,Purple Molestiae,Books,13571.9,True
P007775,Indigo Ipsam,Beauty,17991.77,True
P012910,,Grocery,9816.85,True
P008247,OldLace Eos,Fashion,2326.08,True
P007367,Brown Ea,Sports,1193.1,True
P008666,OliveDrab Repudiandae,Fashion,5628.48,True
P013039,,Books,14289.16,True
P011722,PaleVioletRed Sed,Sports,199.19,True
P011306,LightSkyBlue Placeat,Electronics,24925.2,True
P006080,DarkGray Omnis,Beauty,8236.75,True
P013888,Brand Customized Interfaces,Books,FREE,True
P011287,DarkSalmon Hic,Sports,4095.95,True
P012548,Optimize Next-Generation Mindshare,Fashion,FREE,True
P012270,Syndicate Revolutionary Action-Items,Sports,FREE,True
P004531,Cornsilk Aperiam,Books,18387.82,True
P008902,LawnGreen Illo,Home,3291.27,True
P009024,LavenderBlush Esse,Home,2084.3,True
P001619,Aqua Neque,Electronics,13613.55,True
P000404,MediumTurquoise Repellendus,Beauty,12255.96,True
P007555,NavajoWhite Tempore,Electronics,3159.49,True
P008697,DarkCyan Ipsum,Electronics,5423.4,True
P012003,Incubate Back-End E-Services,Fashion,FREE,True
P005249,LightCoral Minima,Beauty,11192.91,True
P010664,Silver Ex,Electronics,7720.86,True
P006877,DodgerBlue Quod,Toys,2792.07,True
P009037,Wheat Eos,Fashion,18368.95,True
P009789,MediumSlateBlue Provident,Home,7395.67,True
P014273,,Grocery,21817.18,True
P007913,Khaki Quibusdam,Fashion,3748.28,True
P002767,MediumSpringGreen Dolores,Beauty,7821.43,True
P010837,Bisque Molestiae,Books,18520.61,True
P005515,Crimson Culpa,Grocery,12199.64,True
P004915,Ivory Itaque,Beauty,21985.49,True
P001706,Thistle Enim,Electronics,1454.9,True
P008852,DarkMagenta Ex,Sports,24640.42,True
P004886,GhostWhite Quae,Electronics,11979.19,True
P014226,Empower Synergistic E-Markets,Grocery,-903.810516770831,True
P011386,DarkViolet Ad,Toys,16601.19,True
P007295,LightSeaGreen Voluptas,Books,5969.89,True
P000546,DarkSlateGray Tenetur,Sports,1938.72,True
P003697,GhostWhite Delectus,Grocery,4833.26,True
P003115,Architect Cross-Media Roi,Beauty,7105.02,True
P011746,Salmon Nostrum,Sports,6249.0,True
P010029,MediumBlue Incidunt,Grocery,15156.2,True
P005783,White Iure,Grocery,12905.38,True
P006535,Orange Soluta,Fashion,18492.86,True
P008786,Chartreuse Optio,Beauty,19452.98,True
P004645,Magenta Asperiores,Fashion,6870.29,True
P008427,DarkGray Occaecati,Sports,2418.92,True
P004236,Maroon Necessitatibus,Grocery,19532.12,True
P000808,MediumSeaGreen Veritatis,Beauty,4474.35,True
P001737,LightSalmon Dolor,Sports,18855.15,True
P003347,Bisque Veritatis,Sports,6919.4,True
P011926,PowderBlue Aperiam,Sports,11926.66,True
P011006,White Eaque,Grocery,10590.04,True
P005499,PapayaWhip Molestias,Books,17276.05,True
P013283,Scale Revolutionary Platforms,Sports,-643.9286799710222,True
P002495,LightSeaGreen Pariatur,Electronics,24787.89,True
P003411,MediumVioletRed Maxime,Electronics,15659.17,True
P005445,Redefine Cross-Platform Communities,Electronics,18535.54,True
P007206,OrangeRed Error,Toys,21523.85,True
P001115,DarkKhaki Et,Fashion,24504.59,True
P000967,RoyalBlue Sunt,Toys,1741.42,True
P003317,Ivory Aliquam,Beauty,9224.44,True
P000291,Chartreuse Quod,Books,10728.9,True
P004814,Ivory Ratione,Fashion,21908.77,True
P007059,Thistle Eveniet,Beauty,13401.84,True
P000592,DarkGoldenRod At,Grocery,2665.96,True
P006024,LightCoral Dolor,Fashion,4637.15,True
P009500,Chocolate Nesciunt,Sports,3995.06,True
P006260,MediumSlateBlue Quisquam,Sports,7483.33,True
P000743,Wheat Magni,Books,14759.02,True
P012789,Drive Clicks-And-Mortar Channels,Home,-494.3886883642198,True
P003661,Brand Front-End Technologies,Grocery,5530.93,True
P008086,PaleGoldenRod Ipsa,Grocery,11028.89,True
P012922,Embrace Interactive Models,Books,-494.0933677801815,True
P006691,DarkRed Et,Beauty,9236.42,True
P000256,Beige Ratione,Books,8236.37,True
P011270,SpringGreen Dicta,Beauty,3874.16,True
P000725,OldLace Exercitationem,Toys,17494.09,True
P014124,,Beauty,966.36,True
P011965,CornflowerBlue Repellat,Electronics,928.29,True
P009184,Maroon Aut,Home,23019.26,True
P006670,Aquamarine Nostrum,Home,9360.56,True
P001627,Olive Ex,Books,16031.21,True
P006655,LawnGreen Minima,Sports,11123.86,True
P005069,DarkTurquoise Veritatis,Sports,4920.58,True
P010936,BlueViolet Minima,Home,4146.49,True
P004556,WhiteSmoke Autem,Beauty,19911.26,True
P009003,YellowGreen Sapiente,Electronics,14507.93,True
P001376,SeaShell Error,Beauty,17558.2,True
P008382,MediumSpringGreen Asperiores,Books,13138.34,True
P008908,DarkTurquoise Vero,Fashion,21008.43,True
P002559,GoldenRod Pariatur,Beauty,13729.16,True
P009496,Harness Frictionless Applications,Grocery,15172.76,True
P008269,AntiqueWhite Explicabo,Books,5746.07,True
P006700,LemonChiffon Officiis,Beauty,14115.1,True
P013557,Matrix One-To-One Web-Readiness,Grocery,-514.3528094293201,True
P008629,LightGoldenRodYellow Magnam,Sports,14570.66,True
P013129,,Fashion,5403.91,True
P007353,LightPink Dignissimos,Grocery,16968.21,True
P007203,Azure Quae,Fashion,15258.27,True
P000091,SpringGreen Dolores,Toys,16289.92,True
P013670,Incentivize Granular Mindshare,Sports,-862.0827915361897,True
P009884,LightSkyBlue Quos,Fashion,6891.8,True
P011777,SandyBrown Harum,Electronics,10669.34,True
P008566,DodgerBlue Perspiciatis,Toys,13654.31,True
P001798,SaddleBrown Commodi,Fashion,21882.17,True
P007137,BlanchedAlmond Delectus,Books,12859.38,True
P012157,Revolutionize E-Business Vortals,Fashion,FREE,True
P007854,Crimson Quis,Electronics,20943.8,True
P010848,OliveDrab Eaque,Beauty,21099.58,True
P000451,Aquamarine Ipsum,Fashion,20073.65,True
P008987,Orange Nobis,Toys,18664.35,True
P006902,DarkBlue Quaerat,Grocery,13407.96,True
P005133,DarkTurquoise Tempora,Sports,17540.41,True
P009077,LightPink Officia,Beauty,598.65,True
P004487,Orchid Cum,Grocery,2860.36,True
P010641,LightBlue Eligendi,Beauty,2500.92,True
P003267,DarkSlateGray Necessitatibus,Electronics,21670.14,True
P007884,SeaShell Inventore,Books,1521.78,True
P011088,LightYellow Suscipit,Toys,21221.37,True
P013354,Orchestrate World-Class Networks,Books,FREE,True
P005206,RosyBrown Ipsa,Beauty,10963.95,True
P014478,Reinvent Revolutionary Methodologies,Books,-105.69076848005646,True
P003227,Silver Dolores,Toys,4586.66,True
P005167,GoldenRod Ipsam,Fashion,12102.61,True
P013363,,Home,16259.63,True
P004962,DarkOrchid Recusandae,Sports,3396.22,True
P004550,OliveDrab Aut,Beauty,20490.63,True
P006663,DarkBlue Aut,Home,19279.8,True
P004158,LightYellow Itaque,Toys,19757.11,True
P006076,SkyBlue Repellendus,Books,15458.45,True
P011578,PaleGoldenRod Minima,Books,12768.84,True
P000659,OliveDrab Quo,Toys,24309.84,True
P000692,OldLace Quia,Books,16690.72,True
P009825,Seize Intuitive E-Services,Toys,18736.98,True
P014590,Revolutionize Killer E-Commerce,Beauty,-696.2020137768731,True
P008384,Silver Commodi,Electronics,19914.02,True
P007411,LightSeaGreen Eius,Fashion,22089.61,True
P002572,Silver Voluptatem,Electronics,11858.56,True
P008942,DarkOliveGreen Aspernatur,Grocery,21035.51,True
P002200,Violet Nesciunt,Toys,9090.8,True
P014294,,Books,3843.39,True
P006951,SaddleBrown Recusandae,Grocery,20641.6,True
P010851,LightGreen Dolorum,Fashion,21199.97,True
P009436,MintCream Optio,Home,7700.26,True
P002092,Green Ea,Sports,20397.91,True
P011296,MediumSlateBlue Labore,Beauty,19405.57,True
P003244,Gainsboro Doloribus,Books,891.15,True
P006394,DeepSkyBlue Repudiandae,Books,8195.98,True
P004657,GreenYellow Quo,Grocery,19898.18,True
P002235,LawnGreen Voluptatum,Toys,10195.5,True
P006985,ForestGreen Eveniet,Beauty,24399.68,True
P009085,HoneyDew Eum,Fashion,24236.79,True
P011799,DarkGreen Ullam,Grocery,14943.75,True
P001856,Gainsboro Excepturi,Toys,1229.1,True
P000664,FireBrick Quas,Books,13316.05,True
P014289,,Fashion,13188.03,True
P001993,DarkRed Architecto,Electronics,6147.11,True
P005235,Yellow In,Home,5236.01,True
P000051,AntiqueWhite Rem,Fashion,2187.22,True
P000981,Indigo Explicabo,Toys,8385.7,True
P002582,Strategize Holistic Functionalities,Sports,12737.72,True
P006981,LightGray Explicabo,Sports,211.98,True
P008132,Bisque Necessitatibus,Books,24967.02,True
P007721,Tomato Quisquam,Beauty,19416.07,True
P000552,Tan Voluptate,Electronics,11203.58,True
P011339,Peru Asperiores,Books,22550.55,True
P005955,Navy Laborum,Toys,19762.28,True
P014066,Productize Robust Applications,Books,FREE,True
P004724,MintCream Illo,Fashion,16395.92,True
P007810,Incentivize User-Centric Schemas,Beauty,947.24,True
P006667,Gainsboro Quam,Beauty,4619.16,True
P001254,MediumSlateBlue Ducimus,Books,1697.43,True
P005182,Plum Similique,Fashion,16660.13,True
P009950,HoneyDew Molestiae,Beauty,16705.74,True
P010266,DarkGray Assumenda,Grocery,21547.62,True
P009583,LightCyan Eveniet,Beauty,9073.71,True
P008753,LightBlue Rem,Beauty,22209.4,True
P010908,PaleGreen Veritatis,Electronics,14986.28,True
P003053,Silver Rem,Electronics,2062.66,True
P000836,LightSkyBlue Odio,Grocery,17166.0,True
P005351,SlateBlue Officiis,Toys,17191.03,True
P008133,Olive Error,Fashion,21946.64,True
P003327,HoneyDew Praesentium,Electronics,4044.56,True
P001355,Cyan A,Toys,1816.41,True
P008833,Syndicate Wireless Networks,Sports,7569.36,True
P011154,Embrace Compelling Portals,Beauty,3508.52,True
P009951,SandyBrown Eius,Books,2248.62,True
P013816,,Toys,21254.84,True
P008243,Maroon Sapiente,Beauty,24065.1,True
P004176,Yellow Occaecati,Grocery,14769.65,True
P011877,MediumOrchid Perspiciatis,Home,14633.9,True
P002352,DarkOrchid Laborum,Beauty,10825.1,True
P002841,MediumSpringGreen Maiores,Sports,5732.08,True
P003950,Chartreuse Voluptatum,Books,10621.38,True
P000135,MediumSlateBlue Voluptatum,Grocery,20642.63,True
P005456,DeepSkyBlue Repudiandae,Fashion,9501.67,True
P013952,Monetize World-Class Content,Home,FREE,True
