payment_id,order_id,payment_amount,payment_method,payment_date
PM00002512,__ORPHAN__,36325.28,NETBANKING,2024-07-29 17:44:10.927383
PM00093567,O00118864,31401.52,WALLET,2024-10-13 17:44:09.427576
PM00083024,O00071433,45996.36,UPI,2024-06-09 17:44:08.950959
PM00073042,O00151189,19313.19,NETBANKING,2025-08-15 17:44:08.499528
PM00029884,O00083640,2589.21,NETBANKING,2025-07-19 17:44:05.646483
PM00008552,O00074904,22302.93,UPI,2024-04-01 17:44:03.598747
PM00045666,O00099123,24295.3,UPI,2024-08-08 17:44:07.162294
PM00016641,O00044212,-388.4025744334498,NETBANKING,2025-04-21 17:44:11.948105
PM00047196,O00161676,42266.97,UPI,2025-02-11 17:44:07.308028
PM00065777,O00037223,16804.22,UPI,2024-09-27 17:44:08.169106
PM00084083,O00114403,42088.08,WALLET,2025-03-03 17:44:08.998727
PM00010280,O00046197,18277.14,CARD,2025-07-25 17:44:03.763921
PM00007188,O00113285,MANY,,2024-11-21 17:44:11.263430
PM00025038,O00139963,33684.06,COD,2024-12-05 17:44:05.179992
PM00108056,O00088061,49060.66,UPI,2024-05-13 17:44:10.094061
PM00074555,O00056865,48741.42,WALLET,2025-06-20 17:44:08.568701
PM00091621,O00131692,44432.8,CARD,2024-11-03 17:44:09.340008
PM00083004,O00071308,43228.57,NETBANKING,2025-10-21 17:44:08.950069
PM00063421,O00016793,19504.36,NETBANKING,2024-05-11 17:44:08.063398
PM00059386,O00063746,34566.94,NETBANKING,2025-05-08 17:44:07.878715
PM00091823,O00150458,45462.39,NETBANKING,2025-04-16 17:44:09.349052
PM00086659,O00170901,13354.98,COD,2024-08-11 17:44:09.116239
PM00032320,O00079494,44658.72,CARD,2024-06-26 17:44:05.880754
PM00010857,O00087495,39571.09,COD,2024-04-06 17:44:03.818913
PM00023908,O00079891,7877.18,WALLET,2024-11-15 17:44:05.070590
PM00036191,O00122153,33183.48,WALLET,2024-11-03 17:44:06.255067
PM00041863,O00152206,43166.4,NETBANKING,2024-11-14 17:44:06.796169
PM00011456,O00141666,23211.32,UPI,2024-09-12 17:44:03.875276
PM00009551,O00117975,4016.33,COD,2024-11-29 17:44:03.694052
PM00104893,O00046929,10554.34,COD,2025-02-12 17:44:09.946588
PM00108233,O00047443,35328.76,,2025-03-13 17:44:11.494814
PM00056525,O00043285,22675.67,UPI,2024-02-21 17:44:07.749068
PM00039551,O00128188,29210.33,WALLET,2025-11-02 17:44:06.576592
PM00015750,O00139980,-472.95608852761643,WALLET,2024-06-04 17:44:11.885138
PM00012049,__ORPHAN__,40096.24,UPI,2025-02-28 17:44:11.622593
PM00061310,O00156316,1631.85,UPI,2025-06-11 17:44:07.965763
PM00011102,O00104544,MANY,,2024-11-30 17:44:11.555466
PM00016039,O00170172,22453.0,CARD,2025-03-20 17:44:04.314014
PM00117982,O00052389,48651.88,WALLET,2024-09-10 17:44:10.547402
PM00110425,O00157896,14479.9,COD,2025-10-14 17:44:10.204090
PM00033691,O00042630,21009.98,CARD,2024-08-22 17:44:06.011206
PM00063216,O00017499,37481.62,COD,2024-01-18 17:44:08.052771
PM00062497,O00094978,31248.14,NETBANKING,2025-03-25 17:44:08.019503
PM00039682,O00094839,44423.03,UPI,2024-07-09 17:44:06.589027
PM00054164,O00011842,10561.54,UPI,2024-10-24 17:44:07.642272
PM00105507,O00050224,33061.36,WALLET,2025-11-10 17:44:09.975805
PM00074638,O00066597,25358.24,COD,2024-08-22 17:44:08.572442
PM00112267,O00138241,9223.74,COD,2024-01-23 17:44:10.289587
PM00019598,O00073345,20271.36,UPI,2024-02-13 17:44:04.655223
PM00026733,O00081578,18937.84,NETBANKING,2024-01-28 17:44:05.344299
PM00009958,O00115298,MANY,COD,2024-04-26 17:44:11.474464
PM00116833,O00020673,37910.04,CARD,2024-09-08 17:44:10.495578
PM00028033,O00021749,2535.7,CARD,2025-08-07 17:44:05.468442
PM00009789,O00162907,15028.69,CARD,2025-09-20 17:44:03.716613
PM00025283,O00048211,33258.38,COD,2025-10-07 17:44:05.205888
PM00004675,O00010518,469.26,UPI,2024-11-13 17:44:03.227318
PM00039690,O00008670,32632.56,WALLET,2025-01-19 17:44:06.589779
PM00031092,O00056858,4521.54,UPI,2024-03-06 17:44:05.762798
PM00054895,O00006010,22857.47,NETBANKING,2025-01-05 17:44:07.675102
PM00105064,O00065043,10760.83,WALLET,2025-01-20 17:44:09.955526
PM00017969,__ORPHAN__,27448.14,UPI,2025-04-09 17:44:12.041558
PM00004504,O00113697,MANY,,2024-09-23 17:44:11.071535
PM00042527,O00165852,3987.43,COD,2025-01-03 17:44:06.859766
PM00057839,O00077092,22047.35,CARD,2024-01-26 17:44:07.808650
PM00004033,O00087447,6411.72,WALLET,2024-02-19 17:44:03.165266
PM00073620,O00014495,19625.87,CARD,2024-05-16 17:44:08.525836
PM00105537,O00082155,37239.71,COD,2024-09-03 17:44:09.977184
PM00024465,O00112412,28664.18,NETBANKING,2024-06-25 17:44:05.124418
PM00008893,O00126714,-613.2587811152683,CARD,2024-01-21 17:44:11.399509
PM00047394,O00145924,35188.55,UPI,2025-07-26 17:44:07.326668
PM00038790,O00109217,10342.02,COD,2024-03-27 17:44:06.503193
PM00008610,O00114451,-919.788733258871,,2025-02-22 17:44:11.379909
PM00105951,O00007338,1788.45,COD,2024-11-12 17:44:11.447122
PM00042673,O00027591,2508.23,NETBANKING,2024-03-24 17:44:06.873681
PM00076608,O00051754,18708.39,CARD,2025-08-15 17:44:08.661165
PM00005423,O00087551,18778.73,CARD,2024-04-11 17:44:03.298476
PM00056704,O00058802,40972.15,WALLET,2025-10-23 17:44:07.757208
PM00000469,O00169287,46212.25,COD,2025-04-18 17:44:02.817458
PM00102026,O00163668,36707.5,WALLET,2024-05-05 17:44:09.813697
PM00070720,O00037327,40815.73,WALLET,2025-04-09 17:44:08.393167
PM00099869,O00074078,34032.38,CARD,2025-08-11 17:44:09.711805
PM00103239,O00107569,414.62,WALLET,2024-08-27 17:44:09.868757
PM00029695,O00109776,24383.39,WALLET,2025-10-21 17:44:05.628527
PM00095362,O00144459,19859.16,CARD,2025-09-02 17:44:09.508405
PM00046827,O00140404,24603.64,COD,2025-03-10 17:44:07.272913
PM00096011,O00052002,36596.62,COD,2025-07-30 17:44:09.537386
PM00008826,O00003147,2509.37,NETBANKING,2025-06-15 17:44:03.624886
PM00097939,O00053458,30026.26,WALLET,2024-03-03 17:44:09.624937
PM00024948,O00004199,12205.17,COD,2025-10-30 17:44:05.171410
PM00003718,O00118505,46088.02,NETBANKING,2025-08-17 17:44:03.134006
PM00028058,O00048581,37455.3,COD,2024-06-09 17:44:05.470817
PM00050004,O00043929,14275.3,CARD,2025-10-03 17:44:07.454767
PM00092641,O00091276,20091.55,COD,2025-05-30 17:44:09.385885
PM00008760,O00065816,38845.63,UPI,2025-04-28 17:44:03.618659
PM00108562,O00128833,30432.59,NETBANKING,2025-10-16 17:44:10.117331
PM00086028,O00136128,20455.75,CARD,2024-10-09 17:44:09.087583
PM00034701,O00019578,19270.15,CARD,2025-08-22 17:44:06.112288
PM00088407,O00137046,25968.09,UPI,2024-10-25 17:44:09.195062
PM00057469,O00055465,21188.03,WALLET,2024-10-05 17:44:07.791862
PM00077914,O00023748,30446.68,WALLET,2025-06-27 17:44:08.719957
PM00003626,O00074672,26502.43,COD,2024-04-04 17:44:03.124695
PM00000917,__ORPHAN__,37151.03,UPI,2024-02-02 17:44:10.808613
PM00006686,O00037019,41915.06,CARD,2025-07-08 17:44:03.419139
PM00004292,__ORPHAN__,48933.65,COD,2024-01-06 17:44:11.055993
PM00013618,O00085765,26986.51,WALLET,2024-05-10 17:44:04.083105
PM00077312,O00107157,30681.19,CARD,2025-01-29 17:44:08.692796
PM00040200,O00037108,39561.08,CARD,2024-11-16 17:44:06.638677
PM00104242,O00169942,44526.83,CARD,2024-03-22 17:44:09.914044
PM00013163,O00052675,MANY,,2024-12-01 17:44:11.701822
PM00038960,O00060983,46028.1,WALLET,2025-08-06 17:44:06.519375
PM00038467,O00135042,28005.04,NETBANKING,2025-08-19 17:44:06.472437
PM00111748,O00144161,22872.13,WALLET,2025-09-09 17:44:10.265507
PM00088071,O00071349,28734.95,WALLET,2025-11-07 17:44:09.180022
PM00087878,O00040981,48564.63,NETBANKING,2024-07-20 17:44:09.171021
PM00079930,O00032745,45469.5,UPI,2024-09-10 17:44:08.810910
PM00055949,O00110906,46185.85,CARD,2024-05-14 17:44:07.722705
PM00052831,O00164357,10293.03,WALLET,2024-10-24 17:44:11.872828
PM00054667,O00011232,4688.88,CARD,2025-08-16 17:44:07.664886
PM00010754,O00109284,MANY,CARD,2024-03-21 17:44:11.530959
PM00026766,O00165664,23344.6,NETBANKING,2024-04-07 17:44:05.347550
PM00056707,O00109556,48155.28,UPI,2025-03-05 17:44:07.757350
PM00095162,O00020090,29059.33,CARD,2024-12-19 17:44:09.499496
PM00009391,O00155126,34122.15,,2025-09-12 17:44:11.434432
PM00018920,O00113807,-344.8619497032313,,2025-06-03 17:44:12.109076
PM00032792,O00135551,4867.26,NETBANKING,2024-11-21 17:44:05.925751
PM00104367,O00135819,38411.73,COD,2024-03-31 17:44:09.919652
PM00026308,O00037086,2295.73,WALLET,2024-05-08 17:44:05.303896
PM00005023,O00050331,19983.03,WALLET,2025-04-10 17:44:03.260577
PM00061823,O00150683,28584.87,WALLET,2025-09-17 17:44:07.988996
PM00034495,O00081301,32846.86,COD,2025-04-07 17:44:06.092491
PM00010182,O00085753,47493.58,CARD,2025-11-08 17:44:03.754695
PM00049430,O00058749,35314.75,WALLET,2024-01-07 17:44:07.429069
PM00001719,O00106809,18983.82,CARD,2025-02-19 17:44:02.939185
PM00116714,O00016848,17608.23,CARD,2025-03-09 17:44:10.490313
PM00116096,O00154246,9197.24,NETBANKING,2025-07-26 17:44:10.462540
PM00006441,O00072155,MANY,NETBANKING,2024-04-11 17:44:11.210546
PM00001415,O00076433,MANY,UPI,2024-07-04 17:44:10.844371
PM00020999,O00066743,14530.51,COD,2025-05-05 17:44:04.789040
PM00020842,O00024235,39435.52,COD,2025-01-03 17:44:04.774063
PM00039282,O00001142,42958.01,UPI,2024-02-26 17:44:06.549854
PM00087500,O00034952,41012.83,CARD,2024-06-23 17:44:09.153962
PM00092796,O00059682,13886.68,COD,2025-01-03 17:44:09.392890
PM00098061,O00144722,18074.71,WALLET,2024-08-19 17:44:09.630668
PM00035587,O00044746,17738.52,UPI,2024-11-16 17:44:06.196731
PM00106627,O00122730,49063.71,WALLET,2025-05-13 17:44:10.027740
PM00093162,O00023342,40479.07,UPI,2024-08-07 17:44:09.409360
PM00083054,O00079833,21793.15,COD,2025-07-13 17:44:08.952276
PM00066887,O00038240,36391.03,UPI,2025-06-08 17:44:08.219298
PM00008490,O00110019,-819.7156476415138,NETBANKING,2025-01-15 17:44:11.371441
PM00027139,O00107182,36526.01,UPI,2024-05-09 17:44:05.383128
PM00010917,O00083830,7530.18,NETBANKING,2025-07-28 17:44:03.824533
PM00099065,O00066022,11148.78,UPI,2024-05-15 17:44:09.675438
PM00052971,O00048858,17223.53,COD,2024-12-17 17:44:07.588608
PM00008142,O00153348,33351.65,UPI,2024-07-08 17:44:03.559539
PM00004303,O00126139,39410.32,COD,2025-11-15 17:44:03.192068
PM00105472,O00059340,24778.18,COD,2025-08-18 17:44:09.974205
PM00002525,O00068471,40288.76,,2024-10-20 17:44:10.928288
PM00064534,O00007203,28110.68,NETBANKING,2025-10-08 17:44:08.113412
PM00117921,O00087988,49368.22,NETBANKING,2025-10-29 17:44:10.544639
PM00014718,O00107772,40209.93,UPI,2024-07-15 17:44:04.188188
PM00112814,O00060218,19325.19,CARD,2025-03-04 17:44:10.314457
PM00033317,O00049079,27753.29,WALLET,2025-07-16 17:44:05.975665
PM00054182,O00083440,11349.54,NETBANKING,2024-09-25 17:44:07.643081
PM00101560,O00087249,33877.89,UPI,2024-03-06 17:44:09.792362
PM00000461,O00070777,41779.8,NETBANKING,2024-03-11 17:44:02.816682
PM00015675,O00094900,28591.66,CARD,2024-02-09 17:44:11.636709
PM00036405,O00123184,11755.55,UPI,2024-04-11 17:44:06.275571
PM00051538,O00058106,42484.69,UPI,2025-05-20 17:44:07.524151
PM00035575,O00068467,23066.21,WALLET,2025-02-24 17:44:06.195605
PM00004611,O00140783,47256.74,UPI,2025-02-14 17:44:03.221284
PM00114733,O00166349,31203.09,WALLET,2025-04-03 17:44:10.401105
PM00032047,O00007861,30798.38,NETBANKING,2024-03-03 17:44:05.853802
PM00013805,O00119074,2028.79,WALLET,2024-07-29 17:44:04.100843
PM00110725,O00037162,39433.65,WALLET,2025-05-08 17:44:10.218352
PM00111348,O00133271,29571.83,CARD,2024-12-17 17:44:10.247210
PM00011839,O00159689,11326.8,NETBANKING,2024-08-04 17:44:03.912426
PM00076946,O00106420,47456.36,NETBANKING,2024-10-23 17:44:08.676413
PM00007470,O00074615,43977.27,,2024-09-26 17:44:11.292302
PM00012310,O00009916,MANY,CARD,2025-06-27 17:44:11.641786
PM00044109,O00069631,13294.14,UPI,2024-08-18 17:44:07.009921
PM00083582,O00065000,36137.19,UPI,2025-05-04 17:44:08.976071
PM00035207,O00156596,47085.16,CARD,2024-06-18 17:44:06.160510
PM00086192,O00151418,14278.2,COD,2025-02-09 17:44:09.095226
PM00011534,O00045711,13770.44,WALLET,2025-11-18 17:44:03.882925
PM00116155,O00155609,13898.15,UPI,2025-01-29 17:44:10.465144
PM00096159,O00048337,39463.26,NETBANKING,2025-08-31 17:44:09.544154
PM00017050,O00069651,19690.56,UPI,2024-10-30 17:44:04.411484
PM00086369,O00024399,47812.36,UPI,2025-04-27 17:44:09.103178
PM00015256,O00101633,12197.48,CARD,2024-04-23 17:44:04.239562
PM00090509,O00041313,13798.36,CARD,2025-10-22 17:44:09.290159
PM00104001,O00117359,9308.28,UPI,2024-12-02 17:44:09.902740
PM00053723,O00054176,23777.52,COD,2024-12-10 17:44:07.622247
PM00114816,O00106184,34069.25,WALLET,2025-10-19 17:44:10.404794
PM00085276,O00002237,42551.37,WALLET,2025-06-06 17:44:09.053222
PM00070691,O00013515,11982.43,NETBANKING,2025-09-16 17:44:08.391677
PM00084913,O00067404,15391.18,NETBANKING,2024-07-13 17:44:09.037038
PM00049599,O00149480,2058.04,UPI,2025-11-20 17:44:07.436580
PM00092185,O00146328,18652.28,UPI,2025-09-26 17:44:09.365543
PM00036361,O00125246,36764.92,COD,2024-12-03 17:44:10.906941
PM00029613,O00052916,9861.18,CARD,2025-08-21 17:44:05.620717
PM00113725,O00047807,23226.51,CARD,2024-05-06 17:44:10.355654
PM00100359,O00107038,45153.08,COD,2024-02-15 17:44:11.051686
PM00097688,O00116870,31414.05,COD,2025-10-11 17:44:09.613699
PM00117915,O00082122,40917.44,UPI,2025-05-08 17:44:10.544376
PM00022087,O00146092,446.89,COD,2025-09-07 17:44:04.893193
PM00044806,O00158484,49163.94,UPI,2024-08-27 17:44:07.079892
PM00017642,O00051868,MANY,COD,2024-05-18 17:44:12.018608
PM00045513,O00173355,28518.59,CARD,2024-09-25 17:44:07.147774
PM00106968,O00103120,40962.5,NETBANKING,2024-07-06 17:44:10.043497
PM00048626,O00046540,44218.66,COD,2025-05-12 17:44:07.392999
PM00101468,O00084729,8939.18,COD,2024-07-20 17:44:09.786389
PM00035528,O00049433,48623.63,NETBANKING,2025-10-16 17:44:06.191170
PM00009184,O00103268,24559.23,,2025-08-14 17:44:11.419811
PM00068000,O00123147,21420.76,WALLET,2025-01-19 17:44:08.269669
PM00011836,O00156699,39029.94,CARD,2024-05-03 17:44:03.912143
PM00015058,O00126063,-365.1618053281302,CARD,2024-10-01 17:44:11.835763
PM00002368,O00008470,30466.37,COD,2025-07-09 17:44:03.003984
PM00041791,O00049186,48879.34,CARD,2024-08-01 17:44:06.789451
PM00014092,O00145716,-923.889876207894,,2025-03-24 17:44:11.767665
PM00011223,O00166242,4413.3,WALLET,2024-03-30 17:44:03.853296
PM00013914,O00061002,MANY,CARD,2024-03-03 17:44:11.754632
PM00072474,O00163615,8155.29,COD,2024-03-08 17:44:08.473187
PM00042393,O00022705,17544.47,WALLET,2024-10-26 17:44:06.847144
PM00108216,O00170591,27102.42,COD,2025-06-01 17:44:10.101388
PM00051916,O00152092,43201.99,NETBANKING,2024-05-07 17:44:07.540944
PM00007593,O00151053,44749.27,CARD,2024-02-15 17:44:03.505557
PM00103002,O00140739,27843.37,WALLET,2024-06-28 17:44:12.144229
PM00017166,O00103170,42641.66,COD,2025-11-20 17:44:04.422407
PM00056459,O00041350,42528.5,WALLET,2025-08-06 17:44:07.746134
PM00013869,O00017763,MANY,,2024-05-13 17:44:11.751331
PM00101518,O00130317,43570.37,UPI,2024-06-21 17:44:09.789723
PM00035923,O00051747,21195.86,NETBANKING,2024-04-07 17:44:06.228772
PM00003872,O00021450,20922.84,WALLET,2024-04-01 17:44:03.149854
PM00026252,O00044430,39281.81,UPI,2025-03-01 17:44:05.298609
PM00000539,O00034976,35992.22,UPI,2024-01-21 17:44:02.824296
PM00044177,O00171073,40081.54,COD,2024-02-13 17:44:07.016281
PM00014245,O00075249,31438.18,COD,2025-04-07 17:44:04.143516
PM00020801,O00148286,34833.95,WALLET,2024-09-12 17:44:04.770198
PM00035275,O00043810,44958.9,WALLET,2024-06-18 17:44:06.166916
PM00016063,O00028783,11325.44,NETBANKING,2024-08-14 17:44:04.316314
PM00017692,__ORPHAN__,5029.56,WALLET,2024-06-02 17:44:12.022140
PM00007406,O00158037,-32.095510955503684,WALLET,2024-05-26 17:44:11.284627
PM00100129,O00045190,23704.45,CARD,2024-09-10 17:44:09.723753
PM00053396,O00089177,29265.25,UPI,2025-09-01 17:44:07.607546
PM00072901,O00096620,38537.76,UPI,2024-04-24 17:44:08.493105
PM00020014,O00030017,46030.76,NETBANKING,2025-01-28 17:44:04.695016
PM00000214,O00078531,-26.034757790423807,NETBANKING,2025-03-28 17:44:10.754847
PM00022924,O00156274,12227.02,WALLET,2024-09-01 17:44:04.972823
PM00037939,O00104364,1068.25,COD,2025-09-30 17:44:06.421573
PM00114892,O00041029,47062.12,COD,2024-11-25 17:44:10.408212
PM00008239,O00066217,40126.14,COD,2025-06-11 17:44:03.568876
PM00087876,O00063589,6428.83,WALLET,2025-10-29 17:44:09.170931
PM00014594,O00146252,44271.97,WALLET,2024-08-23 17:44:04.176504
PM00008889,__ORPHAN__,32882.2,,2025-04-04 17:44:11.399230
PM00006655,__ORPHAN__,32277.53,WALLET,2024-12-03 17:44:11.225690
PM00018408,O00063416,17862.73,CARD,2025-06-13 17:44:04.541662
PM00069712,O00040677,9115.07,COD,2025-02-22 17:44:08.347134
PM00008039,O00032747,13008.14,COD,2025-03-09 17:44:03.549118
PM00061907,O00101325,15749.34,CARD,2024-01-26 17:44:07.992778
PM00028670,O00088051,12559.51,COD,2025-11-02 17:44:05.529610
PM00050572,O00072507,42906.65,COD,2025-10-24 17:44:07.480594
PM00014844,O00161640,MANY,WALLET,2025-10-28 17:44:11.820252
PM00009584,O00129823,2626.03,NETBANKING,2025-08-07 17:44:03.697206
PM00098457,O00017396,18408.51,CARD,2024-06-11 17:44:09.648218
PM00080754,O00138280,23123.3,UPI,2025-07-05 17:44:08.848072
PM00089954,O00083567,32483.79,CARD,2024-06-15 17:44:09.264538
PM00043054,O00112515,2468.32,WALLET,2025-02-21 17:44:11.855646
PM00080458,O00091071,22830.15,COD,2025-05-25 17:44:08.834863
PM00009748,O00168611,MANY,CARD,2024-08-23 17:44:11.459621
PM00078632,O00100052,42610.38,WALLET,2024-12-07 17:44:08.752634
PM00112759,O00074625,32929.62,CARD,2024-09-24 17:44:10.311982
PM00115213,O00094373,28141.28,COD,2024-09-17 17:44:10.422507
PM00053266,O00159851,26277.41,NETBANKING,2025-09-06 17:44:07.601782
PM00036765,O00129470,47731.72,UPI,2025-08-30 17:44:06.309930
PM00016932,O00105988,16746.84,UPI,2025-05-27 17:44:04.400163
PM00039302,O00082350,10269.92,UPI,2024-12-25 17:44:06.551739
PM00040011,O00081301,22488.84,UPI,2024-06-17 17:44:06.620145
PM00055952,O00022840,40241.6,COD,2025-07-08 17:44:07.722845
PM00002403,O00058469,10680.63,WALLET,2025-06-17 17:44:10.773732
PM00065177,O00149554,35999.22,WALLET,2024-05-21 17:44:08.141956
PM00105135,O00070415,44983.95,WALLET,2024-01-12 17:44:09.958772
PM00067435,O00025684,16534.09,UPI,2024-06-30 17:44:08.244181
PM00067686,O00082052,21803.1,UPI,2025-09-15 17:44:08.255494
PM00007768,O00097672,MANY,UPI,2025-06-01 17:44:11.315456
PM00078919,O00156375,36956.77,UPI,2024-03-20 17:44:08.765484
PM00075997,O00109661,33759.66,WALLET,2025-04-05 17:44:08.633701
PM00006811,O00019743,1939.53,NETBANKING,2024-06-24 17:44:03.431050
PM00002280,O00081362,26324.72,CARD,2025-04-09 17:44:02.995414
PM00021794,O00044366,37626.96,WALLET,2024-12-01 17:44:04.864537
PM00010763,O00159984,19620.86,CARD,2025-06-30 17:44:03.809913
PM00103281,O00151490,20865.69,UPI,2024-03-31 17:44:09.870626
PM00113478,O00101181,42492.3,CARD,2025-03-02 17:44:10.755897
PM00032728,O00092258,43982.79,CARD,2024-12-17 17:44:05.919540
PM00009476,O00015607,15629.39,CARD,2025-06-18 17:44:03.686871
PM00073350,O00087911,3178.07,CARD,2025-02-06 17:44:08.513638
PM00098274,O00042817,22265.12,CARD,2024-10-11 17:44:09.640094
PM00038688,O00160610,5216.24,NETBANKING,2024-08-14 17:44:06.493295
PM00038655,O00114801,47640.38,COD,2025-05-24 17:44:06.490181
PM00046587,O00012404,33277.72,CARD,2025-08-31 17:44:07.250117
PM00108029,O00053365,18839.39,CARD,2024-02-11 17:44:10.092845
PM00055373,O00169590,36699.87,UPI,2025-09-13 17:44:07.696646
PM00038491,O00007509,27306.26,WALLET,2025-07-11 17:44:12.068135
PM00059062,O00164785,44002.62,UPI,2025-06-13 17:44:07.864180
PM00101963,O00021084,34070.88,NETBANKING,2024-08-21 17:44:09.810826
PM00106831,O00045635,47668.18,UPI,2025-08-12 17:44:10.037191
PM00010595,O00027540,13167.31,CARD,2025-05-17 17:44:03.793836
PM00043296,O00088929,48566.7,WALLET,2024-01-11 17:44:06.932579
PM00025106,O00054109,31745.71,COD,2025-08-08 17:44:05.186471
PM00019311,O00102030,MANY,NETBANKING,2024-11-20 17:44:12.136377
PM00017291,__ORPHAN__,34041.64,UPI,2025-11-14 17:44:11.993865
PM00034119,O00089692,42233.79,CARD,2024-04-09 17:44:06.053989
PM00009043,__ORPHAN__,48204.59,,2025-10-10 17:44:11.409978
PM00004568,O00123587,MANY,CARD,2025-05-19 17:44:11.076051
PM00093802,O00072645,37550.92,CARD,2024-08-19 17:44:09.438043
PM00100784,O00095881,47022.16,COD,2025-11-13 17:44:09.753375
PM00058204,O00013108,44140.14,UPI,2024-08-24 17:44:07.825442
PM00113557,O00092256,9310.24,COD,2024-02-24 17:44:10.348155
PM00057268,O00115074,41246.66,,2025-05-28 17:44:12.175130
PM00019045,O00083162,35916.02,UPI,2025-09-20 17:44:04.602839
PM00014611,O00045549,34544.89,,2025-11-02 17:44:11.803956
PM00001515,__ORPHAN__,37307.26,,2024-08-28 17:44:10.851381
PM00036669,O00029854,38370.87,COD,2025-03-30 17:44:06.300829
PM00025848,O00011866,6261.08,COD,2024-01-18 17:44:05.259546
PM00014297,__ORPHAN__,18340.56,CARD,2025-02-20 17:44:11.781991
PM00093222,O00036423,8363.78,WALLET,2025-11-06 17:44:09.412121
PM00058126,O00105586,970.9,CARD,2024-06-17 17:44:07.821889
PM00022596,O00105917,40047.45,NETBANKING,2024-07-13 17:44:04.941583
PM00001869,O00128346,434.68,COD,2025-06-02 17:44:02.953405
PM00006252,O00062763,4492.99,NETBANKING,2024-10-29 17:44:03.378191
PM00109343,O00114072,32032.29,NETBANKING,2024-07-21 17:44:10.153260
PM00009784,O00166817,5545.77,CARD,2024-06-14 17:44:03.716146
PM00039905,O00133854,37962.51,CARD,2025-09-26 17:44:06.610156
PM00054052,O00106821,18714.92,UPI,2025-04-01 17:44:07.637229
PM00038437,O00150740,2267.95,WALLET,2024-03-21 17:44:06.469407
PM00012296,O00078015,-239.906180718871,NETBANKING,2025-10-20 17:44:11.640769
PM00105894,O00160066,3471.87,WALLET,2024-04-20 17:44:09.993650
PM00096930,O00111430,21484.37,WALLET,2024-04-15 17:44:09.578655
