order_id,customer_code,order_date,status,order_city,order_state
O00173529,C0180730,2023-12-14 00:06:42.050952,SHIPPED,Tirunelveli,Haryana
O00145304,C0085999,2024-07-09 14:08:44.050952,SHIPPED,Kozhikode,Sikkim
O00134741,C0196431,2025-04-25 17:36:12.221628,DELIVERED,Bhagalpur,West Bengal
O00074576,C0014711,2023-12-21 05:52:03.050952,DELIVERED,Ongole,Tamil Nadu
O00039394,C0114009,2024-02-11 05:48:57.050952,PLACED,Khandwa,West Bengal
O00052948,C0114411,2024-04-13 09:26:11.050952,DELIVERED,Jaunpur,Tamil Nadu
O00166950,C0089765,2024-03-15 23:19:25.050952,SHIPPED,Nagaon,Assam
O00142944,C0133352,2025-06-16 08:58:57.050952,SHIPPED,Bally,Maharashtra
O00017200,C0009277,2025-12-30 17:43:38.794710,PLACED,Etawah,Odisha
O00122534,C0163235,2024-01-20 08:34:09.221628,SHIPPED,Chennai,Jharkhand
O00003164,C0184697,2025-06-28 21:53:57.221628,SHIPPED,Muzaffarnagar,
O00166435,C0161183,2025-03-14 16:06:36.050952,DELIVERED,Thiruvananthapuram,Nagaland
O00024961,C0100182,2025-06-01 13:26:44.050952,SHIPPED,Bareilly,Haryana
O00083513,C0127026,2025-05-06 03:26:36.050952,PLACED,Saharsa,Meghalaya
O00052287,C0059563,2024-03-23 23:02:59.050952,PLACED,Kolkata,Bihar
O00112804,C0108583,2025-04-28 14:11:10.050952,RETURNED,Unnao,Gujarat
O00043410,C0153934,2024-01-15 08:13:41.050952,DELIVERED,Ambala,Uttar Pradesh
O00155038,C0035128,2024-02-29 19:09:33.050952,SHIPPED,Machilipatnam,Punjab
O00020602,C0132029,2026-01-01 17:43:39.134407,SHIPPED,Gangtok,Sikkim
O00144182,C0161970,2024-05-14 07:55:02.050952,SHIPPED,Aurangabad,Uttar Pradesh
O00096610,C0032762,2024-12-16 20:46:58.050952,PLACED,Bathinda,West Bengal
O00010891,C0157638,2025-12-22 17:43:38.156989,DELIVERED,Kurnool,Kerala
O00119880,C0027578,2025-03-04 12:16:37.050952,PLACED,Vadodara,Tamil Nadu
O00080264,C0042074,2024-03-08 19:47:45.050952,DELIVERED,Farrukhabad,Tripura
O00105657,C0092484,2024-08-22 17:08:32.050952,RETURNED,Unnao,Bihar
O00054248,C0071135,2025-09-19 07:23:05.221628,PLACED,Ahmednagar,Odisha
O00098098,C0198256,2025-11-07 14:04:09.050952,SHIPPED,Hajipur,Arunachal Pradesh
O00169726,C0015311,2024-11-20 22:44:44.050952,PLACED,Mira-Bhayandar,Madhya Pradesh
O00119977,C0001451,2025-04-03 19:10:50.050952,SHIPPED,Bally,Manipur
O00083495,C0167131,2024-10-05 20:21:50.050952,PLACED,Belgaum,Gujarat
O00003783,C0131576,2025-09-13 06:02:48.050952,DELIVERED,New Delhi,Telangana
O00174939,C0186819,2025-10-16 10:40:18.050952,SHIPPED,Yamunanagar,Meghalaya
O00060065,C0140886,2024-09-09 18:59:55.050952,DELIVERED,Surat,West Bengal
O00011167,C0044537,2024-07-16 10:18:56.050952,SHIPPED,Dindigul,Odisha
O00060892,C0171424,2025-07-01 15:37:24.050952,PLACED,Surendranagar Dudhrej,Assam
O00084263,C0147688,2025-03-02 08:48:16.221628,SHIPPED,Mahbubnagar,Jharkhand
O00174767,C0082988,2025-07-30 01:19:37.050952,SHIPPED,Deoghar,West Bengal
O00147326,C0130713,2024-08-06 00:04:38.050952,SHIPPED,Phusro,Madhya Pradesh
O00147577,C0105240,2024-06-15 08:00:25.050952,SHIPPED,Mango,Himachal Pradesh
O00027294,C0071805,2024-07-03 06:38:07.050952,PLACED,Gaya,Tripura
O00014585,C0071219,2024-02-21 01:27:04.221628,SHIPPED,Tenali,
O00126370,C0173845,2024-03-13 05:18:38.050952,DELIVERED,Jammu,Nagaland
O00026154,C0032927,2025-11-08 22:44:23.221628,DELIVERED,Sultan Pur Majra,Tripura
O00159009,C0187869,2025-11-06 20:58:31.050952,PLACED,Siwan,Manipur
O00165242,C0139567,2024-04-19 03:39:22.050952,SHIPPED,Ratlam,Andhra Pradesh
O00054953,C0137645,2024-07-20 00:41:13.050952,DELIVERED,Shahjahanpur,Andhra Pradesh
O00026905,C0077528,2026-03-14 17:43:39.718616,PLACED,Bhusawal,Gujarat
O00124385,C0050775,2024-07-11 18:54:03.050952,DELIVERED,Sasaram,Telangana
O00174349,C0188489,2024-06-12 19:29:17.050952,PLACED,Sagar,Uttar Pradesh
O00064670,C0007033,2025-05-02 04:32:25.050952,DELIVERED,Kirari Suleman Nagar,Nagaland
O00149001,C0209737,2024-04-03 17:28:53.050952,PLACED,Kollam,Sikkim
O00065438,C0158832,2024-12-18 12:03:54.050952,DELIVERED,Madurai,Sikkim
O00026893,C0160496,2025-12-30 17:43:39.717635,DELIVERED,Tadepalligudem,Telangana
O00020457,__ORPHAN__,2024-01-28 23:45:14.221628,PLACED,Udaipur,Kerala
O00154582,C0108322,2024-05-30 08:17:41.050952,RETURNED,Ulhasnagar,Goa
O00051637,C0178214,2025-05-17 02:31:46.050952,PLACED,Maheshtala,Chhattisgarh
O00104666,C0152219,2025-11-08 11:56:33.050952,SHIPPED,Dhule,Manipur
O00104850,C0137010,2024-10-05 06:20:29.050952,RETURNED,Orai,Mizoram
O00009901,C0148475,2025-05-13 12:33:52.221628,SHIPPED,Jalna,Meghalaya
O00090538,C0131696,2025-08-31 14:16:55.050952,SHIPPED,Dibrugarh,Telangana
O00116737,C0057782,2025-11-26 13:19:53.050952,PLACED,Vijayanagaram,Goa
O00098633,C0186546,2024-03-25 14:45:13.050952,DELIVERED,Kota,Uttar Pradesh
O00107906,C0049313,2025-10-22 08:21:37.050952,SHIPPED,Ratlam,Haryana
O00146672,C0011650,2024-03-05 07:11:36.050952,PLACED,Siwan,Uttarakhand
O00034114,C0181688,2025-04-28 11:25:49.050952,DELIVERED,Hubli–Dharwad,Maharashtra
O00072664,C0174083,2024-08-04 12:11:28.050952,SHIPPED,New Delhi,Sikkim
O00150848,C0075289,2024-01-17 06:54:27.050952,SHIPPED,Bikaner,Meghalaya
O00001493,C0078437,2025-06-29 15:58:45.050952,SHIPPED,Durgapur,Telangana
O00142611,C0022467,2024-05-14 01:02:02.050952,SHIPPED,Nellore,Jharkhand
O00174037,C0108496,2025-01-12 16:19:35.050952,DELIVERED,Phusro,Haryana
O00004457,C0073244,2025-07-20 23:21:08.221628,DELIVERED,Salem,
O00123532,C0137780,2025-05-07 14:19:36.050952,RETURNED,Eluru,Meghalaya
O00061996,C0142920,2025-10-21 20:07:48.050952,SHIPPED,Dhanbad,Tripura
O00077644,C0107468,2025-09-22 10:17:39.050952,SHIPPED,Berhampore,Himachal Pradesh
O00027422,C0014566,2024-10-01 01:07:58.050952,SHIPPED,Baranagar,Tripura
O00016035,C0078667,2026-03-15 17:43:38.672640,DELIVERED,Bettiah,Rajasthan
O00174429,C0193738,2024-05-02 04:16:39.050952,SHIPPED,Amritsar,Tripura
O00019242,C0152397,2026-01-25 17:43:38.999724,PLACED,Durgapur,Punjab
O00000295,C0148367,2025-11-11 05:28:18.050952,PLACED,Silchar,Karnataka
O00091156,C0183927,2024-01-21 10:15:49.050952,SHIPPED,Satara,Haryana
O00101887,C0158192,2025-07-22 07:55:52.050952,DELIVERED,Varanasi,Bihar
O00149380,C0050780,2025-05-03 22:27:21.050952,SHIPPED,Srinagar,Andhra Pradesh
O00168986,C0163017,2024-08-03 06:53:09.050952,SHIPPED,Naihati,Gujarat
O00117188,C0005360,2024-03-04 18:45:46.050952,SHIPPED,Aurangabad,Chhattisgarh
O00007009,C0015737,2025-10-23 14:09:35.050952,DELIVERED,Orai,Gujarat
O00015341,C0147451,2024-06-19 00:23:42.050952,SHIPPED,Bidhannagar,Madhya Pradesh
O00058257,C0163362,2024-06-09 14:03:37.050952,PLACED,Fatehpur,Goa
O00067512,C0006085,2025-04-11 22:20:54.050952,DELIVERED,Ballia,Madhya Pradesh
O00166494,C0097212,2025-07-07 03:03:39.050952,PLACED,Aurangabad,Uttar Pradesh
O00161904,C0174555,2025-10-22 03:32:17.050952,DELIVERED,Phusro,Uttar Pradesh
O00018815,C0174039,2024-10-05 02:25:28.050952,SHIPPED,Deoghar,Chhattisgarh
O00108285,C0102921,2025-01-04 09:22:32.050952,DELIVERED,Thane,Nagaland
O00135422,C0113089,2025-06-02 09:51:19.050952,SHIPPED,Tadepalligudem,Tripura
O00057145,C0134713,2024-10-24 04:17:18.050952,DELIVERED,Allahabad,Himachal Pradesh
O00023426,C0185553,2024-10-24 12:31:36.221628,PLACED,Ramgarh,Punjab
O00088462,C0098552,2025-10-08 20:04:03.050952,PLACED,Etawah,Uttarakhand
O00032640,C0205834,2025-07-14 10:10:49.050952,SHIPPED,Ahmednagar,Mizoram
O00040099,C0039476,2024-10-03 10:39:49.050952,DELIVERED,Visakhapatnam,Kerala
O00065305,C0153554,2023-12-27 09:03:35.221628,RETURNED,Haridwar,Andhra Pradesh
O00024459,C0175244,2023-12-13 18:56:39.050952,SHIPPED,Indore,Bihar
O00045752,C0105543,2025-09-30 01:49:02.050952,SHIPPED,Kamarhati,Tripura
O00059835,C0170082,2025-07-02 12:08:17.221628,SHIPPED,Singrauli,Goa
O00012100,C0197781,2024-10-06 00:02:47.050952,DELIVERED,Jaunpur,Chhattisgarh
O00162533,C0127676,2025-09-18 12:34:56.050952,DELIVERED,Allahabad,Tamil Nadu
O00128315,C0007494,2025-02-21 11:11:39.050952,SHIPPED,Karnal,Kerala
O00038965,C0095324,2025-06-01 12:48:14.050952,PLACED,Raurkela Industrial Township,Jharkhand
O00173756,C0021618,2024-05-03 17:49:51.050952,SHIPPED,Tezpur,Haryana
O00092400,C0134911,2024-01-22 23:17:49.050952,DELIVERED,Raipur,Uttarakhand
O00000285,C0194318,2024-01-07 23:15:30.050952,DELIVERED,Ratlam,Arunachal Pradesh
O00104523,C0129764,2024-11-02 10:27:27.050952,DELIVERED,Madhyamgram,Nagaland
O00086804,C0144153,2024-10-05 16:36:54.050952,SHIPPED,Sultan Pur Majra,Gujarat
O00045240,C0035153,2025-07-16 11:05:59.050952,SHIPPED,Phagwara,Chhattisgarh
O00003993,C0065126,2025-08-02 17:51:34.050952,DELIVERED,Malegaon,Bihar
O00059522,C0039710,2025-01-09 22:19:13.221628,PLACED,Morbi,Assam
O00006914,C0099111,2025-03-25 23:49:56.050952,PLACED,Chennai,West Bengal
O00037915,C0214770,2024-12-29 12:14:13.221628,SHIPPED,Panchkula,Manipur
O00123908,C0195015,2025-04-18 12:46:54.050952,DELIVERED,Nagaon,Mizoram
O00150443,C0102313,2024-07-29 22:32:25.050952,DELIVERED,Uluberia,Rajasthan
O00031367,C0071752,2024-05-24 22:07:25.050952,PLACED,Gandhidham,Punjab
O00021800,C0093648,2024-04-13 20:37:28.221628,SHIPPED,Phusro,
O00006206,C0157931,2026-02-12 17:43:37.755192,PLACED,Bongaigaon,Karnataka
O00152267,C0036892,2025-12-01 12:54:58.050952,PLACED,Jehanabad,Kerala
O00132514,C0123961,2024-03-29 13:18:36.221628,RETURNED,Sri Ganganagar,Bihar
O00131828,C0190471,2024-03-22 19:24:59.050952,SHIPPED,Amravati,Assam
O00137070,C0134253,2025-07-16 14:22:29.050952,PLACED,Yamunanagar,Uttarakhand
O00165265,C0030645,2024-02-17 07:46:16.050952,DELIVERED,Darbhanga,Gujarat
O00101764,C0100652,2024-06-19 00:16:46.050952,PLACED,Hapur,Uttarakhand
O00128249,C0027729,2024-07-14 20:44:40.050952,SHIPPED,Kurnool,West Bengal
O00025503,__ORPHAN__,2025-10-15 07:44:46.221628,DELIVERED,Etawah,Meghalaya
O00017010,C0061291,2025-01-26 03:08:27.050952,PLACED,Vadodara,Assam
O00148595,C0131650,2025-07-19 07:29:06.050952,SHIPPED,Kirari Suleman Nagar,Gujarat
O00129966,C0186667,2025-09-04 21:53:58.050952,SHIPPED,Mahbubnagar,Goa
O00126513,C0167894,2025-08-22 18:33:12.050952,DELIVERED,Motihari,Goa
O00097189,C0193127,2024-05-21 09:44:11.050952,SHIPPED,Mehsana,Goa
O00097291,C0212266,2025-09-16 10:38:01.050952,PLACED,Tiruchirappalli,Arunachal Pradesh
O00105904,C0048590,2025-01-01 09:06:58.050952,PLACED,Munger,Mizoram
O00050339,C0076975,2025-07-14 21:46:09.050952,SHIPPED,Etawah,Haryana
O00074811,C0057159,2025-08-05 15:05:56.050952,PLACED,Belgaum,Punjab
O00087342,C0010614,2024-06-12 12:16:03.050952,DELIVERED,Ulhasnagar,Jharkhand
O00091154,C0168695,2024-07-24 03:00:49.050952,PLACED,Barasat,Kerala
O00096694,C0116401,2025-07-30 23:37:40.050952,SHIPPED,Bellary,Telangana
O00080031,C0053285,2025-05-05 21:18:21.050952,RETURNED,Shivpuri,Manipur
O00112134,C0014992,2024-10-25 20:28:00.050952,PLACED,Coimbatore,Odisha
O00120544,C0140757,2024-02-25 09:43:11.050952,PLACED,Kalyan-Dombivli,Telangana
O00006836,C0126571,2026-03-24 17:43:37.808329,SHIPPED,Korba,Chhattisgarh
O00155179,C0107252,2024-12-04 00:51:31.050952,SHIPPED,Amritsar,Tamil Nadu
O00095750,C0199454,2024-09-21 12:08:27.050952,PLACED,Raiganj,Jharkhand
O00029616,__ORPHAN__,2025-10-13 01:54:16.221628,RETURNED,Jabalpur,Uttar Pradesh
O00051550,C0033369,2025-10-03 05:56:08.050952,SHIPPED,Asansol,Punjab
O00154979,C0196942,2025-06-14 09:01:29.050952,PLACED,Rajahmundry,Goa
O00008914,C0142080,2025-07-23 12:41:36.050952,PLACED,Proddatur,Jharkhand
O00153760,C0013270,2025-08-26 07:58:28.050952,DELIVERED,Jaunpur,Nagaland
O00102772,C0037812,2025-11-25 10:27:19.050952,PLACED,Tirupati,West Bengal
O00133684,C0103374,2024-07-29 02:23:07.050952,SHIPPED,Raiganj,Assam
O00092232,C0065925,2024-08-19 14:56:03.050952,SHIPPED,Bokaro,Madhya Pradesh
O00140757,C0086866,2025-04-12 00:06:29.050952,SHIPPED,Etawah,Andhra Pradesh
O00078384,C0129420,2024-06-15 15:45:19.221628,RETURNED,Dhule,Jharkhand
O00173382,C0031902,2025-06-07 16:42:30.050952,SHIPPED,Noida,Karnataka
O00099501,C0118740,2025-05-29 04:24:38.050952,SHIPPED,Ahmednagar,Assam
O00048007,C0059489,2024-05-01 22:26:32.050952,SHIPPED,Dehradun,Madhya Pradesh
O00057720,C0182768,2024-08-09 10:23:32.050952,DELIVERED,Kumbakonam,Rajasthan
O00090724,C0045055,2024-07-30 11:11:18.221628,DELIVERED,Naihati,Madhya Pradesh
O00061750,C0051970,2025-06-23 05:36:16.050952,SHIPPED,Jorhat,Jharkhand
O00174252,C0118427,2024-05-08 01:15:38.050952,PLACED,Junagadh,Jharkhand
O00023045,C0034971,2024-10-23 07:00:13.050952,DELIVERED,Haldia,Odisha
O00050404,C0139261,2025-03-13 18:28:48.050952,RETURNED,Faridabad,Bihar
O00089186,C0082638,2024-10-01 01:53:23.050952,DELIVERED,Raipur,Rajasthan
O00025035,C0096084,2024-11-30 08:59:57.050952,SHIPPED,Aurangabad,Meghalaya
O00110392,C0187948,2025-03-31 13:15:32.050952,PLACED,Mumbai,Madhya Pradesh
O00047888,C0016823,2025-11-01 15:29:46.050952,PLACED,Gopalpur,Tripura
O00091444,C0000684,2025-06-16 00:25:14.050952,DELIVERED,Chapra,Haryana
O00100849,C0026223,2024-09-12 05:57:12.050952,SHIPPED,Jalgaon,Uttarakhand
O00110830,C0207099,2025-01-30 16:54:36.050952,SHIPPED,Raiganj,Himachal Pradesh
O00095181,C0110293,2025-04-28 10:49:54.050952,SHIPPED,Thanjavur,Rajasthan
O00036781,C0031393,2024-04-05 06:10:24.050952,PLACED,Bally,Nagaland
O00165328,C0009939,2024-10-11 18:13:56.050952,SHIPPED,Ambala,Assam
O00003834,__ORPHAN__,2024-06-30 21:09:26.221628,SHIPPED,Dewas,West Bengal
O00001243,C0076763,2024-11-14 18:54:38.050952,DELIVERED,Amravati,Arunachal Pradesh
O00044386,C0101597,2024-05-18 08:00:50.050952,SHIPPED,Raebareli,Assam
O00078453,C0145214,2025-04-13 07:12:30.050952,RETURNED,Kavali,Gujarat
O00093254,C0031870,2025-11-24 21:35:00.050952,PLACED,Bareilly,Haryana
O00002218,C0097236,2025-04-01 18:02:48.050952,PLACED,Malda,Karnataka
O00138146,C0110835,2024-08-21 04:11:09.050952,RETURNED,Faridabad,West Bengal
O00084282,C0122649,2024-11-23 14:38:35.050952,SHIPPED,Bhusawal,Mizoram
O00135077,C0166303,2025-02-21 06:43:14.050952,DELIVERED,Durg,Nagaland
O00129702,C0099479,2024-10-18 16:37:27.050952,SHIPPED,Khora ,Kerala
O00060805,C0121573,2025-08-26 23:29:54.050952,SHIPPED,Chandrapur,Tripura
O00022585,C0187320,2025-05-23 17:16:06.050952,RETURNED,Maheshtala,Himachal Pradesh
O00103563,C0171985,2024-02-01 06:09:29.050952,DELIVERED,Guwahati,Uttarakhand
O00027032,C0202237,2023-12-26 09:47:55.221628,DELIVERED,Thoothukudi,
O00101450,C0192383,2025-07-01 00:09:49.050952,DELIVERED,Bihar Sharif,Punjab
O00005896,C0113862,2024-03-22 23:57:04.050952,SHIPPED,Thoothukudi,Madhya Pradesh
O00076038,C0043015,2024-09-25 14:31:51.050952,SHIPPED,Etawah,Uttarakhand
O00114080,C0169864,2024-06-07 01:30:31.050952,SHIPPED,Coimbatore,Himachal Pradesh
O00008867,C0206631,2025-02-04 01:20:55.050952,DELIVERED,Madhyamgram,Manipur
O00051768,C0122718,2025-01-21 13:02:40.050952,PLACED,Jehanabad,West Bengal
O00085374,C0090057,2025-04-05 08:52:32.050952,SHIPPED,Srinagar,Telangana
O00158061,C0179830,2025-05-30 05:31:50.050952,SHIPPED,Junagadh,West Bengal
O00137412,C0031824,2025-08-02 00:25:42.050952,SHIPPED,Cuttack,Sikkim
O00016864,C0006380,2023-12-30 02:33:33.050952,SHIPPED,Thoothukudi,Odisha
O00097781,C0185621,2024-09-24 18:04:53.050952,SHIPPED,Saharsa,Andhra Pradesh
O00020461,C0071824,2024-04-05 08:08:33.050952,SHIPPED,Mysore,Uttarakhand
O00009622,C0137943,2026-02-06 17:43:38.045107,RETURNED,Maheshtala,Jharkhand
O00134006,C0106083,2024-04-06 19:56:20.050952,SHIPPED,Haridwar,Telangana
O00008212,C0134670,2025-05-24 03:49:56.050952,DELIVERED,Vijayanagaram,Chhattisgarh
O00001358,C0183897,2026-03-31 17:43:37.338638,RETURNED,Bahraich,Tamil Nadu
O00077815,C0171353,2024-07-10 15:44:57.050952,DELIVERED,Jodhpur,Bihar
O00003775,__ORPHAN__,2024-12-25 23:14:54.221628,PLACED,Udaipur,Uttar Pradesh
O00009578,C0147657,2023-12-11 16:23:00.221628,RETURNED,Indore,Punjab
O00030454,C0212267,2024-11-23 11:55:20.050952,PLACED,Ballia,Manipur
O00044389,C0126688,2024-08-18 23:10:44.221628,RETURNED,Navi Mumbai,Karnataka
O00118334,C0158958,2024-05-18 06:50:39.050952,DELIVERED,Ludhiana,Bihar
O00091307,C0156907,2025-05-23 00:26:33.050952,DELIVERED,Alwar,Meghalaya
O00055222,C0091554,2024-01-02 09:25:17.050952,SHIPPED,Kirari Suleman Nagar,Mizoram
O00148176,C0001595,2025-04-24 02:23:57.050952,RETURNED,Guntur,Himachal Pradesh
O00068632,C0154399,2025-05-15 11:56:04.050952,SHIPPED,Mirzapur,Andhra Pradesh
O00079002,C0098876,2024-01-09 22:30:31.050952,SHIPPED,Motihari,Uttarakhand
O00029663,C0101975,2024-09-28 16:45:50.221628,RETURNED,Surat,
O00110342,C0053679,2024-06-28 21:51:02.050952,SHIPPED,Erode,Madhya Pradesh
O00047063,C0089918,2024-11-01 18:38:56.050952,DELIVERED,Bilaspur,Manipur
O00008872,C0181330,2025-08-09 20:39:00.050952,DELIVERED,Agartala,Nagaland
O00069648,C0157482,2024-11-16 17:00:21.050952,RETURNED,Jammu,Nagaland
O00121197,C0074258,2025-05-11 16:34:03.050952,PLACED,Chapra,Haryana
O00027948,C0055893,2024-10-07 12:35:18.050952,SHIPPED,Hyderabad,Tripura
O00006751,C0198252,2024-02-15 10:43:01.050952,SHIPPED,Kakinada,Assam
O00127726,C0185464,2025-09-25 11:56:12.050952,SHIPPED,Jaunpur,West Bengal
O00100525,C0181634,2024-11-23 13:39:05.221628,PLACED,Guntur,Tripura
O00128731,C0070634,2025-06-22 02:38:23.050952,PLACED,Ghaziabad,Bihar
O00161662,C0161727,2024-02-06 16:59:46.050952,SHIPPED,Aizawl,Arunachal Pradesh
O00055451,C0093385,2024-06-21 12:18:10.221628,SHIPPED,Kadapa,Sikkim
O00044165,C0068757,2025-01-03 05:47:36.050952,SHIPPED,Tadepalligudem,Nagaland
O00017989,C0083974,2024-01-29 14:19:29.050952,PLACED,Bhusawal,Arunachal Pradesh
O00170519,C0043679,2024-07-24 16:41:45.050952,PLACED,Guntakal,Punjab
O00000166,C0091056,2024-02-12 18:47:20.221628,SHIPPED,Raichur,
O00106112,C0154832,2024-05-14 22:03:32.050952,PLACED,Sagar,Uttar Pradesh
O00018921,C0210479,2024-10-19 06:10:01.050952,SHIPPED,Bhimavaram,Uttar Pradesh
O00059320,C0147441,2024-07-07 04:20:54.050952,SHIPPED,Nashik,Haryana
O00133735,C0188106,2025-02-04 10:56:51.050952,PLACED,Bulandshahr,West Bengal
O00008017,C0098749,2024-04-19 20:20:23.221628,PLACED,Fatehpur,
O00012064,C0092768,2024-03-11 12:23:19.050952,DELIVERED,Udupi,Andhra Pradesh
O00149571,C0122449,2024-05-16 01:48:00.050952,DELIVERED,Faridabad,Manipur
O00071937,C0165766,2024-07-14 22:14:52.050952,DELIVERED,Pondicherry,Karnataka
O00124775,C0058127,2024-02-11 13:56:29.050952,SHIPPED,Vasai-Virar,Assam
O00014501,C0188166,2025-07-27 19:57:45.221628,SHIPPED,Jamnagar,West Bengal
O00026922,C0184075,2026-02-12 17:43:39.720009,RETURNED,Chandrapur,Assam
O00018051,__ORPHAN__,2024-04-05 16:42:22.221628,DELIVERED,Dehri,Meghalaya
O00070028,C0178517,2024-07-12 12:54:21.050952,SHIPPED,Jammu,Assam
O00019518,C0162309,2025-01-12 15:28:17.050952,PLACED,Chandigarh,Sikkim
O00009724,C0108354,2024-01-17 11:15:11.050952,PLACED,Kottayam,Meghalaya
O00017304,C0085487,2024-12-01 20:26:53.050952,SHIPPED,Kolkata,West Bengal
O00047691,C0187519,2025-09-07 18:02:51.050952,SHIPPED,Imphal,Gujarat
O00164993,C0204972,2024-02-07 02:23:55.050952,SHIPPED,Gwalior,Andhra Pradesh
O00100873,C0032856,2024-02-17 16:10:23.050952,DELIVERED,Malda,Sikkim
O00088858,C0161017,2025-04-22 20:09:02.050952,SHIPPED,Erode,Haryana
O00154322,C0085157,2024-01-14 13:19:18.050952,PLACED,Bhavnagar,Andhra Pradesh
O00145181,C0049350,2025-11-28 09:05:06.221628,SHIPPED,Panchkula,Gujarat
O00073327,C0070402,2024-11-03 21:33:01.050952,SHIPPED,Ozhukarai,Sikkim
O00173228,C0002098,2025-06-13 17:04:51.050952,RETURNED,Warangal,Meghalaya
O00095419,C0200560,2024-04-27 18:09:08.050952,SHIPPED,Srinagar,Uttarakhand
O00138336,C0067567,2025-10-04 02:50:58.050952,RETURNED,Baranagar,Andhra Pradesh
O00104948,C0001514,2025-02-15 10:51:54.050952,SHIPPED,Surat,Telangana
O00146272,C0203269,2024-10-14 03:35:20.050952,PLACED,Raipur,Punjab
O00023796,C0090673,2025-05-24 00:30:09.050952,SHIPPED,Morbi,Arunachal Pradesh
O00154954,C0032430,2024-04-20 16:11:18.050952,SHIPPED,Saharanpur,Maharashtra
O00029344,C0182152,2024-01-01 02:27:33.050952,SHIPPED,Thanjavur,Rajasthan
O00056439,C0141444,2025-02-01 09:50:40.050952,DELIVERED,Ongole,Odisha
O00047137,C0136389,2025-07-27 06:28:03.050952,SHIPPED,Malegaon,Manipur
O00041051,C0078324,2025-01-24 06:52:46.050952,PLACED,Hosur,Odisha
O00021394,C0137955,2024-06-29 07:21:05.050952,DELIVERED,Akola,Gujarat
O00144381,C0183611,2024-11-13 00:40:12.050952,RETURNED,Jorhat,Andhra Pradesh
O00168101,C0124770,2025-05-06 10:21:01.050952,SHIPPED,Kumbakonam,Chhattisgarh
O00160560,C0046229,2024-09-30 22:56:39.050952,PLACED,New Delhi,Odisha
O00125390,C0072249,2024-11-29 20:03:27.221628,RETURNED,Raichur,Haryana
O00006841,C0164466,2026-02-13 17:43:37.808738,PLACED,Sambhal,Himachal Pradesh
O00019183,C0145289,2024-11-27 15:23:39.050952,DELIVERED,Chinsurah,Tamil Nadu
O00081992,C0161369,2024-06-23 21:27:48.050952,DELIVERED,Miryalaguda,Andhra Pradesh
O00018308,C0007948,2025-03-19 06:04:42.221628,PLACED,Erode,Nagaland
O00085083,C0022948,2025-05-03 15:06:10.221628,DELIVERED,Nashik,Andhra Pradesh
O00015803,C0042939,2025-05-21 19:59:37.050952,DELIVERED,Hajipur,Uttarakhand
O00089505,C0033893,2024-08-02 20:37:56.050952,SHIPPED,Farrukhabad,Haryana
O00133869,C0000071,2024-12-01 18:23:56.050952,PLACED,Tiruppur,Arunachal Pradesh
O00003496,__ORPHAN__,2025-10-15 20:18:35.221628,PLACED,Thanjavur,Gujarat
O00056933,C0199028,2024-07-23 17:59:47.050952,PLACED,Pudukkottai,Gujarat
O00101555,C0193426,2024-11-19 22:15:26.050952,SHIPPED,Imphal,Goa
O00159869,C0142875,2024-10-25 13:06:58.050952,SHIPPED,Sambalpur,Arunachal Pradesh
O00122448,C0031779,2025-08-29 22:46:58.050952,DELIVERED,Machilipatnam,Kerala
O00047630,C0078698,2024-02-26 21:40:07.050952,PLACED,Bhusawal,Uttarakhand
O00050216,C0086821,2024-01-21 10:24:33.050952,DELIVERED,Malda,Manipur
O00140861,C0152943,2024-12-27 14:09:47.050952,SHIPPED,Latur,Uttar Pradesh
O00027962,C0160311,2025-07-11 23:03:32.050952,PLACED,Raurkela Industrial Township,Telangana
O00007664,__ORPHAN__,2025-06-27 19:48:30.221628,DELIVERED,Ludhiana,West Bengal
O00102487,C0121517,2024-04-16 03:53:43.050952,SHIPPED,Sikar,West Bengal
O00156626,C0079040,2024-07-18 03:10:47.050952,SHIPPED,Loni,Rajasthan
O00085449,C0131787,2025-06-06 07:49:34.050952,SHIPPED,Amritsar,Bihar
O00046345,C0145491,2024-01-06 00:52:38.050952,PLACED,Bareilly,Manipur
O00028623,C0169694,2024-09-28 15:32:02.050952,PLACED,Dewas,Andhra Pradesh
O00037405,C0055487,2024-12-16 23:53:19.050952,DELIVERED,Raiganj,Madhya Pradesh
O00038938,C0070417,2024-09-19 14:17:17.050952,DELIVERED,Lucknow,Haryana
O00153709,C0112062,2023-12-07 11:29:35.050952,PLACED,Vasai-Virar,Maharashtra
O00169377,C0191808,2025-09-27 23:28:44.050952,SHIPPED,Hyderabad,Andhra Pradesh
O00043264,C0039576,2024-11-08 06:21:28.050952,RETURNED,Eluru,Uttarakhand
O00097613,C0117271,2024-02-16 17:09:00.050952,SHIPPED,Nizamabad,Nagaland
O00061242,C0080935,2025-11-15 18:07:09.050952,SHIPPED,Guna,Meghalaya
O00042622,C0060638,2025-09-21 12:57:09.050952,SHIPPED,Bhagalpur,Meghalaya
O00093319,C0053067,2025-12-04 01:18:54.050952,SHIPPED,Danapur,Rajasthan
O00024860,__ORPHAN__,2025-01-06 04:59:03.221628,RETURNED,North Dumdum,Odisha
O00159544,C0067105,2024-12-13 16:48:27.050952,SHIPPED,Tiruvottiyur,Goa
